veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,split
1.19,0.846111519,,,,STNWG,3,F,A,2,V_or_H
1.1,0.580626988,,,,SEDAN,3,F,A,4,V_or_H
1.04,0.40606093,,,,HBACK,3,F,A,6,V_or_H
1.66,0.594589756,,,,SEDAN,3,M,A,5,V_or_H
2.61,0.605392385,,,,STNWG,3,M,A,6,V_or_H
2.47,0.150507167,,,,SEDAN,1,M,A,6,V_or_H
1.04,0.659268574,,,,SEDAN,4,F,A,4,V_or_H
1.61,0.224619437,,,,TRUCK,4,M,A,5,V_or_H
1.12,0.421499269,,,,SEDAN,3,F,A,6,V_or_H
4.11,0.584040361,,,,UTE,1,M,A,4,V_or_H
1.58,0.043568258,,,,SEDAN,2,F,A,5,V_or_H
1.52,0.581254781,,,,SEDAN,3,F,A,5,V_or_H
1.48,0.248133041,,,,HBACK,1,F,A,1,V_or_H
1.91,0.584296728,,,,STNWG,3,M,A,4,V_or_H
1.08,0.270755474,,,,HBACK,2,M,A,1,V_or_H
0.8,0.469539049,,,,HBACK,4,F,A,2,V_or_H
1.2,0.843495783,,,,UTE,4,M,A,4,V_or_H
1.81,0.598871725,,,,HBACK,2,F,A,5,V_or_H
3.08,0.603721905,,,,STNWG,1,M,A,3,V_or_H
2.01,0.171164861,,,,HBACK,2,F,A,3,V_or_H
5.48,0.578357223,,,,STNWG,1,F,A,3,V_or_H
3.97,0.482899,,,,STNWG,2,F,A,3,V_or_H
2.09,0.143009314,,,,STNWG,3,M,A,4,V_or_H
2.13,0.584680581,,,,SEDAN,2,F,A,6,V_or_H
1.53,0.593828083,,,,SEDAN,3,F,A,2,V_or_H
7.04,0.183276061,,,,STNWG,1,M,A,3,V_or_H
1.53,0.594581299,,,,COUPE,4,M,A,2,V_or_H
1.43,0.269308742,,,,MIBUS,4,F,A,4,V_or_H
1.48,0.958928159,,,,UTE,3,M,A,4,V_or_H
1.97,0.24836397,,,,UTE,1,M,A,4,V_or_H
1.01,0.159098226,,,,SEDAN,3,M,A,6,V_or_H
0.48,0.149273226,,,,HBACK,4,M,A,4,V_or_H
0.48,0.153001349,,,,SEDAN,4,M,A,5,V_or_H
1.84,0.687061366,,,,HDTOP,4,F,A,2,V_or_H
4.73,0.594030953,,,,STNWG,1,M,A,3,V_or_H
2.5,0.138611526,,,,STNWG,3,F,A,3,V_or_H
2.96,0.288032267,,,,STNWG,2,F,A,3,V_or_H
0.8,0.143180631,,,,HBACK,3,M,A,5,V_or_H
0.8,0.613827103,,,,HBACK,3,M,A,3,V_or_H
4.34,0.166637037,,,,STNWG,1,F,A,3,V_or_H
1.46,0.226672252,,,,HBACK,1,F,A,3,V_or_H
1.99,0.625782749,,,,HBACK,2,M,A,6,V_or_H
1.9,0.139807848,,,,SEDAN,3,F,A,2,V_or_H
0.5,0.22044465,,,,HBACK,4,F,A,4,V_or_H
1.37,0.17673034,,,,STNWG,4,F,A,3,V_or_H
1.56,0.605939337,,,,STNWG,4,F,A,3,V_or_H
0.72,0.158439757,,,,UTE,4,M,A,5,V_or_H
3.48,0.167299014,,,,STNWG,2,M,A,3,V_or_H
2.78,0.160211294,,,,STNWG,1,F,A,4,V_or_H
2.25,0.959979408,,,,HBACK,1,M,A,2,V_or_H
2.1,0.065834887,,,,HBACK,1,F,A,3,V_or_H
1.6,0.74751819,,,,HBACK,1,M,A,5,V_or_H
2.4,0.229993489,,,,SEDAN,2,F,A,3,V_or_H
2.07,0.481924058,,,,STNWG,3,M,A,1,V_or_H
1.52,0.231854356,,,,SEDAN,2,F,A,4,V_or_H
1.74,0.189650644,,,,HBACK,2,M,A,1,V_or_H
1.88,0.073545816,,,,SEDAN,2,M,A,3,V_or_H
1.62,0.262456322,,,,SEDAN,1,F,A,1,V_or_H
1.04,0.871720857,,,,SEDAN,4,F,A,2,V_or_H
0.99,0.900369083,,,,HBACK,3,F,A,1,V_or_H
0.77,0.902937564,,,,SEDAN,4,M,A,3,V_or_H
1.83,0.561881412,,,,HBACK,2,F,A,2,V_or_H
2.07,0.57253567,,,,SEDAN,2,F,A,6,V_or_H
1.49,0.159282372,,,,SEDAN,2,F,A,2,V_or_H
1.2,0.718952737,,,,SEDAN,3,F,A,2,V_or_H
1.72,0.486041365,,,,STNWG,2,M,A,3,V_or_H
1.39,0.903704809,,,,UTE,4,M,A,3,V_or_H
1.48,0.14640702,,,,SEDAN,2,F,A,4,V_or_H
0.61,0.91838512,,,,HBACK,4,F,A,2,V_or_H
3.27,0.999359458,,,,STNWG,3,F,A,3,V_or_H
1.53,0.871916809,,,,STNWG,4,M,A,2,V_or_H
0.49,0.86975369,,,,SEDAN,4,M,A,4,V_or_H
1.73,0.137747834,,,,SEDAN,3,F,A,3,V_or_H
5.42,0.423132507,,,,STNWG,2,M,A,5,V_or_H
2.36,0.568207156,,,,SEDAN,2,M,A,4,V_or_H
4.07,0.915563897,,,,STNWG,2,M,A,3,V_or_H
1.43,0.850827131,,,,HBACK,2,F,A,5,V_or_H
3.59,0.521310341,,,,STNWG,1,F,A,4,V_or_H
1.02,0.595435025,,,,HBACK,3,F,A,2,V_or_H
5.54,0.300870407,,,,STNWG,2,M,A,5,V_or_H
1.12,0.538224297,,,,UTE,4,M,A,2,V_or_H
1.09,0.588958026,,,,SEDAN,3,F,A,3,V_or_H
0.43,0.609220421,,,,SEDAN,4,M,A,2,V_or_H
0.39,0.595845185,,,,SEDAN,4,F,A,4,V_or_H
0.53,0.19220411,,,,HBACK,4,F,A,6,V_or_H
1.34,0.598635339,,,,HBACK,3,F,A,6,V_or_H
1.18,0.594457036,,,,HBACK,3,F,A,6,V_or_H
1.59,0.999376398,,,,SEDAN,2,F,A,4,V_or_H
3.67,0.615243294,,,,UTE,2,M,A,4,V_or_H
4.15,0.457651542,,,,STNWG,3,F,A,4,V_or_H
1.77,0.168417331,,,,HBACK,2,M,A,4,V_or_H
1.72,0.241724704,,,,HBACK,1,F,A,2,V_or_H
0.56,0.616489738,,,,SEDAN,4,M,A,5,V_or_H
1.53,0.506976971,,,,HBACK,1,F,A,1,V_or_H
1.54,0.278899724,,,,HBACK,4,F,A,4,V_or_H
1.71,0.279542081,,,,SEDAN,2,F,A,4,V_or_H
1.52,0.461284532,,,,HBACK,1,F,A,3,V_or_H
0.47,0.194888639,,,,UTE,4,M,A,4,V_or_H
0.46,0.237172406,,,,HBACK,4,F,A,4,V_or_H
4.23,0.283886106,,,,STNWG,2,F,A,5,V_or_H
1.28,0.24888455,,,,HBACK,1,M,A,4,V_or_H
3.22,0.852390432,,,,TRUCK,2,M,A,2,V_or_H
1.18,0.184102695,,,,HBACK,2,F,A,2,V_or_H
0.71,0.391426766,,,,SEDAN,4,F,A,4,V_or_H
1.81,0.623390077,,,,STNWG,3,M,A,6,V_or_H
2.72,0.220338413,,,,SEDAN,1,M,A,3,V_or_H
1.45,0.241091904,,,,HBACK,1,F,A,4,V_or_H
1.39,0.852443886,,,,HDTOP,4,M,A,2,V_or_H
2.7,0.712136147,,,,HDTOP,3,M,A,5,V_or_H
0.86,0.463992597,,,,SEDAN,3,M,A,2,V_or_H
1.27,0.999360374,,,,STNWG,4,M,A,4,V_or_H
1.69,0.220225216,,,,HBACK,2,F,A,1,V_or_H
1.71,0.623884851,,,,SEDAN,2,M,A,3,V_or_H
1.41,0.684626766,,,,SEDAN,2,F,A,3,V_or_H
2.48,0.27466539,,,,PANVN,2,M,A,1,V_or_H
0.58,0.213704704,,,,SEDAN,4,M,A,6,V_or_H
0.44,0.150603686,,,,UTE,4,M,A,6,V_or_H
2.22,0.687117816,,,,STNWG,2,M,A,3,V_or_H
2.03,0.143672222,,,,HBACK,1,F,A,5,V_or_H
1.7,0.354911096,,,,HBACK,2,F,A,1,V_or_H
1.04,0.132390509,,,,SEDAN,3,F,A,6,V_or_H
2.21,0.192885222,,,,SEDAN,1,F,A,4,V_or_H
1.65,0.874919746,,,,UTE,3,M,A,3,V_or_H
0.72,0.866157513,,,,SEDAN,4,M,A,5,V_or_H
1.88,0.780159037,,,,SEDAN,2,M,A,1,V_or_H
1.7,0.289893796,,,,HBACK,3,F,A,6,V_or_H
1.67,0.860346384,,,,SEDAN,3,M,A,4,V_or_H
1.25,0.867730478,,,,STNWG,4,M,A,4,V_or_H
1.74,0.131361485,,,,HBACK,1,F,A,6,V_or_H
0.78,0.911195215,,,,SEDAN,4,M,A,1,V_or_H
1.01,0.860781017,,,,SEDAN,3,M,A,6,V_or_H
1.5,0.244225791,,,,SEDAN,2,F,A,3,V_or_H
0.45,0.865163804,,,,HBACK,4,F,A,6,V_or_H
1.56,0.563464715,,,,HBACK,2,F,A,5,V_or_H
0.73,0.863067091,,,,HBACK,3,F,A,4,V_or_H
0.74,0.573659453,,,,HBACK,4,F,A,6,V_or_H
0.92,0.875413576,,,,HBACK,3,F,A,5,V_or_H
1.59,0.859112297,,,,SEDAN,3,F,A,4,V_or_H
1.14,0.859389063,,,,SEDAN,3,F,A,3,V_or_H
1.51,0.518863372,,,,HBACK,4,M,A,1,V_or_H
3.33,0.593989686,,,,STNWG,3,M,A,1,V_or_H
1.4,0.110422095,,,,SEDAN,2,F,A,2,V_or_H
0.74,0.174758502,,,,HBACK,4,F,A,6,V_or_H
1.32,0.591279126,,,,UTE,3,M,A,3,V_or_H
3.2,0.252560049,,,,STNWG,3,F,A,5,V_or_H
3.26,0.864570568,,,,STNWG,2,F,A,4,V_or_H
1.27,0.577984692,,,,STNWG,3,F,A,3,V_or_H
0.94,0.599113001,,,,SEDAN,3,F,A,1,V_or_H
2.4,0.855690347,,,,HDTOP,3,M,A,3,V_or_H
0.56,0.85419682,,,,SEDAN,4,F,A,6,V_or_H
2.68,0.387830819,,,,SEDAN,1,F,A,6,V_or_H
4.86,0.387772224,,,,STNWG,2,F,A,3,V_or_H
1.29,0.251069499,,,,STNWG,4,F,A,4,V_or_H
1.99,0.575676025,,,,SEDAN,2,F,A,1,V_or_H
6.45,0.135905641,,,,STNWG,1,F,A,3,V_or_H
1.4,0.516060195,,,,HBACK,1,F,A,3,V_or_H
1.64,0.170116228,,,,HBACK,2,M,A,4,V_or_H
0.97,0.546270599,,,,HBACK,3,M,A,5,V_or_H
1.73,0.861147464,,,,HBACK,3,F,A,4,V_or_H
6.77,0.104886008,,,,CONVT,4,M,A,4,V_or_H
0.69,0.214691371,,,,SEDAN,4,F,A,1,V_or_H
1.6,0.415037893,,,,SEDAN,3,M,A,3,V_or_H
1.98,0.214800446,,,,SEDAN,2,M,A,6,V_or_H
2.87,0.416877651,,,,SEDAN,2,M,A,5,V_or_H
1.12,0.294442667,,,,TRUCK,3,M,A,3,V_or_H
3.18,0.179912764,,,,SEDAN,1,F,A,3,V_or_H
1.37,0.178242755,,,,SEDAN,4,F,A,4,V_or_H
0.6,0.258556603,,,,SEDAN,4,M,A,4,V_or_H
1.2,0.06277072,,,,HBACK,2,M,A,3,V_or_H
2.36,0.191570121,,,,SEDAN,4,M,A,4,V_or_H
2.05,0.518918096,,,,HBACK,2,F,A,2,V_or_H
0.75,0.391914555,,,,HBACK,4,F,A,2,V_or_H
0.65,0.403446399,,,,COUPE,4,F,A,3,V_or_H
2.81,0.099587529,,,,STNWG,3,F,A,3,V_or_H
1.91,0.904772011,,,,HBACK,2,F,A,3,V_or_H
1.71,0.999338258,,,,SEDAN,3,F,A,3,V_or_H
1.51,0.191280466,,,,STNWG,3,F,A,3,V_or_H
1.66,0.988755303,,,,HBACK,1,M,A,3,V_or_H
1.82,0.252623994,,,,SEDAN,2,M,A,3,V_or_H
1.37,0.190116088,,,,SEDAN,3,F,A,5,V_or_H
3.85,0.192969343,,,,STNWG,2,M,A,2,V_or_H
0.92,0.217029841,,,,UTE,4,M,A,2,V_or_H
1.72,0.677759081,,,,HDTOP,3,M,A,2,V_or_H
2.88,0.481405472,,,,HBACK,1,M,A,1,V_or_H
2.11,0.264065092,,,,HBACK,1,M,A,4,V_or_H
1.76,0.253844562,,,,SEDAN,2,F,A,1,V_or_H
0.36,0.2198528,,,,HBACK,4,F,A,6,V_or_H
0.38,0.855857414,,,,HBACK,4,M,A,4,V_or_H
1.21,0.24451277,,,,STNWG,4,M,A,3,V_or_H
1.2,0.763630756,,,,HBACK,2,M,A,2,V_or_H
1.54,0.166216697,,,,SEDAN,2,F,A,3,V_or_H
3.2,0.118398815,,,,STNWG,3,M,A,1,V_or_H
1.4,0.537539256,,,,HBACK,1,M,A,2,V_or_H
1.79,0.259157556,,,,HBACK,1,F,A,4,V_or_H
3.18,0.222435074,,,,STNWG,2,F,A,1,V_or_H
1.19,0.428517034,,,,STNWG,3,M,A,2,V_or_H
1.81,0.229129395,,,,SEDAN,1,F,A,5,V_or_H
1.02,0.298667756,,,,HBACK,3,M,A,3,V_or_H
0.48,0.426913903,,,,HBACK,4,F,A,3,V_or_H
1.63,0.165749355,,,,SEDAN,2,M,A,4,V_or_H
0.45,0.409436748,,,,HBACK,4,F,A,6,V_or_H
2.31,0.251269046,,,,HBACK,1,F,A,2,V_or_H
0.54,0.648843739,,,,HBACK,4,M,A,3,V_or_H
1.42,0.394803634,,,,STNWG,4,M,A,4,V_or_H
1.52,0.201652216,,,,SEDAN,2,F,A,4,V_or_H
0.66,0.619313771,,,,HBACK,4,F,A,6,V_or_H
5.62,0.911922829,,,,COUPE,1,M,A,2,V_or_H
2.47,0.598680978,,,,SEDAN,1,M,A,6,V_or_H
1.57,0.603883725,,,,HBACK,1,F,A,5,V_or_H
1.08,0.112849113,,,,STNWG,4,M,A,2,V_or_H
1.48,0.166439592,,,,TRUCK,4,M,A,1,V_or_H
1.29,0.619186055,,,,SEDAN,3,F,A,5,V_or_H
0.75,0.296323792,,,,HBACK,4,M,A,2,V_or_H
1.34,0.136417786,,,,STNWG,4,M,A,3,V_or_H
5.01,0.471261885,,,,STNWG,2,F,A,3,V_or_H
1.52,0.624294617,,,,SEDAN,3,M,A,5,V_or_H
2.21,0.86472299,,,,HBACK,2,F,A,5,V_or_H
2.91,0.560250669,,,,STNWG,1,F,A,2,V_or_H
1.26,0.244447285,,,,COUPE,4,M,A,4,V_or_H
1.51,0.227245814,,,,HBACK,3,F,A,5,V_or_H
1.54,0.207628582,,,,UTE,3,M,A,3,V_or_H
3.35,0.204251308,,,,STNWG,3,F,A,3,V_or_H
1.43,0.858458635,,,,HBACK,1,F,A,5,V_or_H
1.56,0.903992096,,,,SEDAN,2,F,A,1,V_or_H
2.38,0.319836145,,,,STNWG,3,F,A,4,V_or_H
2.61,0.856048905,,,,TRUCK,3,M,A,3,V_or_H
1.08,0.442552358,,,,HBACK,3,F,A,4,V_or_H
0.81,0.234276954,,,,MIBUS,4,M,A,2,V_or_H
3.09,0.062789451,,,,HDTOP,3,F,A,2,V_or_H
1.67,0.852397436,,,,HDTOP,4,F,A,4,V_or_H
1.84,0.602994838,,,,SEDAN,2,F,A,6,V_or_H
1.28,0.11321517,,,,SEDAN,3,F,A,4,V_or_H
0.43,0.340990783,,,,HBACK,4,F,A,3,V_or_H
1.95,0.626710507,,,,SEDAN,2,M,A,5,V_or_H
1.94,0.823710734,,,,BUS,3,F,A,1,V_or_H
1.18,0.850513421,,,,SEDAN,3,M,A,5,V_or_H
3.32,0.857035619,,,,UTE,2,M,A,4,V_or_H
0.38,0.621348688,,,,SEDAN,4,M,A,3,V_or_H
0.62,0.7537616,,,,HBACK,4,F,A,6,V_or_H
1.49,0.338731491,,,,HBACK,3,F,A,2,V_or_H
2.49,0.28353035,,,,SEDAN,1,M,A,5,V_or_H
3.36,0.611820498,,,,STNWG,3,F,A,2,V_or_H
4.51,0.613608781,,,,STNWG,2,M,A,3,V_or_H
1.75,0.35499425,,,,SEDAN,3,F,A,5,V_or_H
1.25,0.451919407,,,,STNWG,3,F,A,6,V_or_H
2.11,0.621771375,,,,SEDAN,2,F,A,6,V_or_H
0.46,0.308858389,,,,SEDAN,4,F,A,6,V_or_H
0.79,0.109813919,,,,HBACK,3,F,A,4,V_or_H
1.13,0.283821647,,,,SEDAN,3,M,A,2,V_or_H
3.1,0.54843294,,,,STNWG,3,M,A,2,V_or_H
1.8,0.330896444,,,,HBACK,1,M,A,3,V_or_H
3.11,0.320612463,,,,STNWG,2,M,A,4,V_or_H
2,0.23538501,,,,SEDAN,1,M,A,4,V_or_H
1.46,0.266837344,,,,HBACK,2,M,A,2,V_or_H
3.89,0.245758763,,,,STNWG,1,F,A,3,V_or_H
1.81,0.456278482,,,,STNWG,3,F,A,2,V_or_H
1.2,0.819034681,,,,HBACK,2,F,A,4,V_or_H
1.94,0.209870095,,,,HBACK,1,M,A,4,V_or_H
2.32,0.848522032,,,,STNWG,3,F,A,3,V_or_H
1.05,0.246063772,,,,STNWG,3,M,A,2,V_or_H
0.62,0.178125677,,,,STNWG,4,F,A,4,V_or_H
2.56,0.643368726,,,,SEDAN,2,M,A,4,V_or_H
1.09,0.207827515,,,,STNWG,3,F,A,3,V_or_H
0.49,0.846844218,,,,HBACK,4,M,A,1,V_or_H
0.41,0.648620065,,,,SEDAN,4,M,A,4,V_or_H
4.64,0.095411644,,,,STNWG,2,M,A,2,V_or_H
1.32,0.716737198,,,,HBACK,2,F,A,3,V_or_H
0.44,0.259567758,,,,SEDAN,4,M,A,5,V_or_H
2.1,0.817787164,,,,STNWG,4,F,A,4,V_or_H
1.53,0.848826044,,,,HBACK,3,M,A,6,V_or_H
2.12,0.487363612,,,,UTE,2,M,A,1,V_or_H
2.78,0.297213821,,,,STNWG,2,F,A,3,V_or_H
0.98,0.247481731,,,,HBACK,3,F,A,3,V_or_H
1.83,0.155854725,,,,TRUCK,4,M,A,2,V_or_H
0,0.999368285,,,,STNWG,4,M,A,3,V_or_H
1.72,0.14185738,,,,HBACK,2,F,A,6,V_or_H
2.06,0.911772051,,,,STNWG,2,F,A,5,V_or_H
1.9,0.547962978,,,,SEDAN,1,F,A,3,V_or_H
1.73,0.166817699,,,,HBACK,2,F,A,6,V_or_H
1.7,0.946908112,,,,SEDAN,3,M,A,3,V_or_H
2.55,0.249337004,,,,STNWG,2,F,A,5,V_or_H
0.58,0.627904818,,,,COUPE,4,F,A,2,V_or_H
3.96,0.871382384,,,,STNWG,1,M,A,4,V_or_H
1.83,0.558467431,,,,SEDAN,1,F,A,2,V_or_H
0.97,0.110390449,,,,SEDAN,3,F,A,2,V_or_H
1.99,0.538512752,,,,UTE,3,M,A,1,V_or_H
1.13,0.212042175,,,,HBACK,2,F,A,2,V_or_H
3.37,0.893507261,,,,STNWG,3,F,A,4,V_or_H
1.3,0.227238142,,,,PANVN,4,F,A,6,V_or_H
0.97,0.328840966,,,,SEDAN,4,M,A,2,V_or_H
1.75,0.233883799,,,,HBACK,2,F,A,5,V_or_H
2.95,0.493395945,,,,STNWG,3,F,A,3,V_or_H
2.75,0.417309769,,,,SEDAN,2,M,A,2,V_or_H
2.12,0.114432529,,,,PANVN,2,M,A,4,V_or_H
1.61,0.079847089,,,,SEDAN,2,F,A,3,V_or_H
1.12,0.945829965,,,,SEDAN,3,F,A,2,V_or_H
2.01,0.279842102,,,,HBACK,2,F,A,4,V_or_H
1.36,0.340253491,,,,HDTOP,3,F,A,3,V_or_H
0.99,0.269068909,,,,SEDAN,3,F,A,2,V_or_H
2.98,0.380161464,,,,STNWG,1,M,A,3,V_or_H
1.81,0.866009675,,,,HBACK,2,F,A,5,V_or_H
1,0.550482925,,,,HBACK,4,F,A,3,V_or_H
0.74,0.55253434,,,,HBACK,4,F,A,4,V_or_H
2.15,0.271983196,,,,HBACK,1,F,A,1,V_or_H
1,0.359276373,,,,SEDAN,3,F,A,4,V_or_H
1.18,0.251746245,,,,STNWG,3,F,A,3,V_or_H
0.82,0.359646307,,,,MIBUS,4,F,A,3,V_or_H
3.42,0.245401193,,,,STNWG,3,M,A,3,V_or_H
2.7,0.550581617,,,,SEDAN,1,F,A,4,V_or_H
1.51,0.196666697,,,,HBACK,1,F,A,2,V_or_H
2.25,0.403670088,,,,SEDAN,1,F,A,3,V_or_H
1.95,0.185706047,,,,SEDAN,2,F,A,4,V_or_H
1.12,0.29694024,,,,SEDAN,3,F,A,4,V_or_H
3.07,0.192022372,,,,MCARA,3,M,A,5,V_or_H
1.7,0.53341068,,,,STNWG,4,M,A,2,V_or_H
0.52,0.42779321,,,,STNWG,4,M,A,5,V_or_H
0.46,0.644211003,,,,SEDAN,4,F,A,3,V_or_H
2.83,0.551137241,,,,STNWG,1,M,A,4,V_or_H
1.4,0.416406735,,,,SEDAN,3,F,A,6,V_or_H
1.33,0.418758676,,,,MIBUS,4,M,A,4,V_or_H
0.66,0.178625029,,,,HBACK,4,M,A,5,V_or_H
4.32,0.186094065,,,,STNWG,2,F,A,5,V_or_H
1.03,0.074800668,,,,SEDAN,3,F,A,5,V_or_H
1.74,0.415578787,,,,HBACK,2,F,A,3,V_or_H
0.9,0.084212788,,,,HBACK,3,M,A,3,V_or_H
1.21,0.918599399,,,,SEDAN,3,F,A,4,V_or_H
1.26,0.262269157,,,,STNWG,3,M,A,2,V_or_H
1.33,0.482827787,,,,SEDAN,3,F,A,4,V_or_H
1.49,0.467659837,,,,SEDAN,2,F,A,5,V_or_H
1.27,0.287841317,,,,HBACK,1,F,A,4,V_or_H
0.72,0.648078549,,,,HBACK,4,M,A,5,V_or_H
1.7,0.212964131,,,,SEDAN,2,F,A,3,V_or_H
0.82,0.419647013,,,,SEDAN,4,F,A,5,V_or_H
1.51,0.481954908,,,,HBACK,3,F,A,2,V_or_H
1.91,0.475061929,,,,HBACK,2,F,A,1,V_or_H
1.28,0.271295491,,,,HBACK,2,M,A,1,V_or_H
2.66,0.408723223,,,,STNWG,3,F,A,5,V_or_H
0.43,0.904679092,,,,SEDAN,4,F,A,4,V_or_H
1.56,0.205280892,,,,SEDAN,3,F,A,6,V_or_H
2.19,0.324610346,,,,SEDAN,3,F,A,5,V_or_H
1.55,0.588528364,,,,HBACK,2,F,A,6,V_or_H
1.2,0.087162877,,,,HBACK,3,F,A,1,V_or_H
2.01,0.589348986,,,,SEDAN,2,M,A,6,V_or_H
3.26,0.69732015,,,,STNWG,3,F,A,6,V_or_H
1.42,0.08567702,,,,HBACK,1,F,A,2,V_or_H
2.09,0.571864047,,,,SEDAN,1,F,A,5,V_or_H
1.73,0.580645335,,,,SEDAN,2,M,A,6,V_or_H
1.74,0.986717026,,,,HBACK,2,F,A,3,V_or_H
1.59,0.460650878,,,,HBACK,1,F,A,4,V_or_H
1.38,0.592773251,,,,SEDAN,3,M,A,4,V_or_H
1.26,0.870644092,,,,SEDAN,2,F,A,2,V_or_H
1.04,0.587983319,,,,HBACK,3,F,A,5,V_or_H
2.94,0.644265206,,,,STNWG,2,M,A,5,V_or_H
0.94,0.591650561,,,,HBACK,3,F,A,5,V_or_H
0.88,0.523927655,,,,HBACK,4,F,A,2,V_or_H
1.22,0.593648039,,,,HBACK,3,F,A,6,V_or_H
2.21,0.274224772,,,,STNWG,2,M,A,4,V_or_H
0.78,0.253780143,,,,HBACK,3,M,A,2,V_or_H
2.64,0.60324293,,,,STNWG,2,F,A,5,V_or_H
1.65,0.102548986,,,,HBACK,1,F,A,4,V_or_H
0.29,0.615461,,,,HBACK,4,F,A,3,V_or_H
2.95,0.183790092,,,,STNWG,4,F,A,4,V_or_H
0.51,0.868158387,,,,HBACK,4,F,A,4,V_or_H
2.25,0.43723564,,,,UTE,3,M,A,2,V_or_H
1.07,0.430045842,,,,STNWG,4,F,A,4,V_or_H
1.64,0.94292719,,,,SEDAN,2,F,A,4,V_or_H
1.29,0.297942214,,,,HBACK,1,F,A,1,V_or_H
1.19,0.18704487,,,,HBACK,2,F,A,4,V_or_H
3.73,0.499288405,,,,STNWG,1,F,A,4,V_or_H
3.5,0.302243327,,,,STNWG,1,F,A,2,V_or_H
4.37,0.856035055,,,,STNWG,2,F,A,5,V_or_H
1.6,0.250184999,,,,HBACK,1,F,A,5,V_or_H
2.02,0.462518721,,,,SEDAN,1,F,A,2,V_or_H
1.39,0.118387128,,,,HBACK,2,F,A,4,V_or_H
1.49,0.211063654,,,,HBACK,1,F,A,4,V_or_H
0.56,0.635605664,,,,SEDAN,4,F,A,2,V_or_H
2.06,0.080840648,,,,HBACK,1,F,A,2,V_or_H
1.46,0.483304358,,,,HBACK,2,F,A,1,V_or_H
7.14,0.978990759,,,,STNWG,1,M,A,4,V_or_H
1.32,0.939977541,,,,HBACK,3,F,A,4,V_or_H
1.33,0.856524005,,,,SEDAN,3,F,A,2,V_or_H
0.85,0.626306143,,,,HBACK,3,F,A,4,V_or_H
2.3,0.560450103,,,,HBACK,3,F,A,2,V_or_H
1.39,0.417251464,,,,SEDAN,3,M,A,6,V_or_H
2.67,0.179642271,,,,STNWG,2,F,A,4,V_or_H
2.38,0.476180663,,,,SEDAN,1,F,A,4,V_or_H
2.09,0.559005843,,,,HBACK,2,F,A,3,V_or_H
1.09,0.300987033,,,,SEDAN,3,F,A,1,V_or_H
1.43,0.632035843,,,,HBACK,1,F,A,5,V_or_H
0.71,0.158433801,,,,SEDAN,4,F,A,2,V_or_H
4.51,0.459871481,,,,STNWG,2,F,A,3,V_or_H
3,0.415990916,,,,STNWG,1,M,A,3,V_or_H
0.44,0.1582314,,,,SEDAN,4,M,A,2,V_or_H
3.63,0.142351151,,,,STNWG,1,F,A,2,V_or_H
0.8,0.225010036,,,,SEDAN,4,M,A,4,V_or_H
0.57,0.552137897,,,,HBACK,4,F,A,4,V_or_H
1.38,0.580124071,,,,SEDAN,3,F,A,5,V_or_H
2.74,0.575138525,,,,STNWG,2,F,A,1,V_or_H
0.6,0.445691302,,,,SEDAN,4,M,A,4,V_or_H
0.85,0.279778099,,,,HBACK,3,M,A,3,V_or_H
3.48,0.488854771,,,,STNWG,1,F,A,5,V_or_H
3.06,0.492512938,,,,STNWG,2,F,A,6,V_or_H
0.77,0.117678296,,,,HBACK,3,F,A,4,V_or_H
1.95,0.58611858,,,,STNWG,4,F,A,3,V_or_H
0.49,0.441168201,,,,SEDAN,4,F,A,3,V_or_H
0.79,0.534368871,,,,HBACK,3,F,A,1,V_or_H
1.75,0.918815494,,,,SEDAN,3,F,A,4,V_or_H
1.86,0.859228544,,,,SEDAN,3,M,A,3,V_or_H
4.19,0.837691939,,,,STNWG,2,M,A,3,V_or_H
2.34,0.446268273,,,,SEDAN,2,F,A,4,V_or_H
1.24,0.844982799,,,,SEDAN,3,M,A,6,V_or_H
2.09,0.615416627,,,,HDTOP,2,F,A,2,V_or_H
2.4,0.270352658,,,,SEDAN,1,F,A,3,V_or_H
1.92,0.867415162,,,,STNWG,4,M,A,2,V_or_H
0.81,0.080381355,,,,HBACK,3,F,A,4,V_or_H
0.82,0.173276314,,,,MIBUS,4,M,A,2,V_or_H
1.76,0.485962026,,,,UTE,3,M,A,2,V_or_H
2.17,0.15158679,,,,SEDAN,1,F,A,5,V_or_H
4.67,0.282895701,,,,STNWG,1,M,A,3,V_or_H
2.85,0.138767773,,,,STNWG,3,F,A,4,V_or_H
1.91,0.238710164,,,,SEDAN,1,F,A,5,V_or_H
2.48,0.918200102,,,,SEDAN,2,M,A,6,V_or_H
1.11,0.436112691,,,,HBACK,3,F,A,4,V_or_H
1.59,0.940969875,,,,HBACK,2,F,A,4,V_or_H
1.88,0.183898214,,,,SEDAN,2,M,A,1,V_or_H
2.36,0.468368046,,,,SEDAN,1,M,A,2,V_or_H
0.47,0.17320564,,,,SEDAN,4,F,A,5,V_or_H
1.11,0.492032404,,,,HBACK,3,M,A,3,V_or_H
1.58,0.645330839,,,,STNWG,4,M,A,4,V_or_H
3.25,0.484054207,,,,SEDAN,1,F,A,6,V_or_H
1.96,0.210306925,,,,STNWG,2,F,A,6,V_or_H
4.35,0.200755846,,,,SEDAN,2,M,A,4,V_or_H
